file,bytes,sha256,note
raw/01_identity.json,176,538ae1dde9096d965afa1fd08454a3d865a599fd8dd0717aa532a1db04814a38,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/02_customer.json,1365,8837ecc62cb0f0960970b2644141b837414b7bcf4ccbcc8a9182e85998cad835,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/06_keywords_positive.json,427005,3897357634827e2e5582e0f9065509c58cc79faa2c501f9774e50bd3f7c65f3e,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/07_ad_group_ads.json,144903,e54ecb01ba150b2c964261825b3965dc3aa33befb2ca4b9467c7f7ef1e3ae0a7,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/11_campaign_conversion_goal.json,67970,a247c3b48800b2c5137827c8629d33b08f4def0cbd5ce53f69fc4108d603720b,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/16_shared_criterion.json,142067,946a53d8f61589895054ac357851793bbbbdfef06fa27c765ae0d82c87cbed91,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/29_change_event.json,201262,9d4a81e4e4bf52f72b5324ba84228288264440aebea42daab5df3ed79305dd20,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/29b_change_event_summary.txt,36255,48ff07451ef1a11dbcdb73e7578adc4a5c120b42a858604a7de0b0059b702a77,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/31_campaign_criterion.json,190650,38e4c86f7bf0e1f16ee0bd60016b799ae8d65432a62d58e12bbbc9061c65e89b,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/32_search_term_view_90d.json,2292662,0563b268c725b4e8aae7818104ed61fb87b6f9aee33cd91eb33da966b38731e0,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/33_csti_pastry_pmax_90d.json,160276,7d43500007b96a45b14bd8baaaeea0a5f64cdaf513a5e013ffce4c0a92a5a51d,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/35_campaign_by_convaction_week_90d.json,213272,0783be90cad8e62cff48a7f0668964cc1f2d5369bd8d4dad7465adffe64d745d,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/37_shopping_product.json,51606,6598a359ce521f4245b5052fe02a2d7745e6abf6e63a7a7e235da1a693480850,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/38_landing_page_view_90d.json,128124,a37410b3f85947ac43c3945bd539d494036a2efb1d6821ceac49b70f21932eec,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/39_campaign_asset.json,64397,38409bfa3d22787ece2feea5131fd46bf02b389f7514cdc6b0096f9b02887f87,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/40_search_term_view_28d_enabled.json,435554,33ac1690c752159e91cdd908ef7f57d94b0b72cd36201ddb75d4cce0ca5644a6,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/41_search_term_view_prev90d.json,2773637,e8f68e0aa65213f16d17efe39b6501a158686d8c4706526ed07960a9d9e1b689,retained in session scratchpad (not committed; sizes up to 5.4MB each)
raw/42_search_term_view_shopping_90d.json,5401260,a7f3a231710a5dcb7aee7c34e36c585f9545a712406fc45b622ad981ef30081b,retained in session scratchpad (not committed; sizes up to 5.4MB each)
